userId,1,2,3,4
4303,"{'22', '19'}","{'22', '19', '16', '1'}","{'19', '21', '22', '15', '1', '13'}","{'19', '22', '15', '1'}"
4304,"{'22', '19'}","{'22', '19', '1'}","{'19', '16', '22', '1', '13'}","{'19', '22', '1', '5', '13'}"
4305,,,{'1'},{'1'}
4306,{'22'},{'22'},"{'22', '19', '14'}","{'22', '19'}"
4307,"{'22', '1', '13'}","{'22', '1', '5', '13'}","{'22', '5', '13'}",{'1'}
4309,"{'19', '5', '13'}",{'19'},{'19'},{'19'}
4310,"{'19', '1'}","{'1', '13'}","{'19', '1', '13'}","{'13', '14'}"
4311,"{'22', '1'}",,{'22'},{'22'}
4312,,,,"{'22', '15', '19'}"
4313,"{'22', '19', '1'}","{'22', '19'}","{'22', '19'}","{'22', '19', '1'}"
4314,"{'15', '19', '1', '13'}","{'19', '1'}","{'22', '19', '4', '1'}","{'22', '19'}"
4315,,,"{'19', '1', '5'}","{'1', '5'}"
4316,"{'22', '19', '4', '14'}","{'22', '4', '19'}","{'22', '19'}","{'22', '19', '1', '14'}"
4317,"{'22', '4'}",{'22'},"{'22', '19'}","{'22', '19', '1'}"
4318,"{'19', '4', '1', '20'}","{'19', '4', '5'}","{'4', '19', '1'}","{'4', '5'}"
4319,"{'19', '22', '1', '13', '4'}","{'22', '19', '4', '1'}","{'22', '19'}","{'22', '19', '4', '1'}"
4320,"{'19', '4'}",{'19'},"{'19', '1'}","{'19', '5'}"
4321,{'1'},{'1'},{'1'},{'1'}
4322,"{'12', '1'}",{'1'},{'1'},{'1'}
4323,"{'19', '1'}","{'22', '19', '1'}","{'22', '19', '1'}","{'1', '5'}"
4324,{'22'},"{'22', '19'}","{'22', '19'}","{'19', '22', '1', '5', '3'}"
4325,"{'22', '15', '19', '1'}","{'22', '19'}","{'22', '5'}","{'22', '19'}"
4326,"{'19', '16', '15', '1', '5', '10'}","{'1', '5'}","{'22', '15', '1', '5'}","{'22', '15', '1'}"
4328,,,{'19'},"{'19', '1'}"
4329,,{'22'},,"{'19', '15'}"
4330,"{'1', '5', '13'}","{'19', '4', '13'}","{'4', '13'}",
4331,,,{'10'},"{'15', '10'}"
4333,"{'20', '1'}","{'5', '13'}","{'19', '22', '5', '20', '13', '4'}","{'4', '12'}"
4334,"{'1', '14'}","{'3', '1'}","{'22', '4', '1', '14'}","{'22', '1'}"
4335,"{'19', '22', '1', '5', '10'}","{'22', '19', '5'}",{'1'},
4336,"{'4', '19', '1'}","{'22', '19', '4', '1'}","{'4', '19', '1'}","{'22', '4', '1', '19'}"
4337,{'1'},"{'1', '14'}","{'22', '1', '14'}",{'22'}
4338,"{'20', '4', '1', '19'}","{'20', '19', '4', '1'}","{'20', '1'}","{'19', '4', '1'}"
4339,"{'19', '16', '22', '13', '4'}","{'20', '22', '16', '13'}","{'19', '16', '21', '22', '1', '3', '13', '4'}","{'19', '16', '21', '22', '1', '3', '13', '4'}"
4340,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
4341,"{'22', '4', '1'}","{'22', '5'}",{'22'},"{'22', '1'}"
4342,,,,"{'4', '1', '5'}"
4344,"{'20', '22'}","{'22', '19'}","{'19', '22', '15'}","{'19', '22', '15', '4'}"
4345,,,{'16'},{'16'}
4347,,,,"{'22', '19'}"
4348,"{'19', '1'}","{'22', '19', '1'}","{'19', '1'}","{'19', '1'}"
4350,,,{'1'},"{'19', '16', '1'}"
4351,{'15'},,,"{'15', '5'}"
4352,"{'19', '4'}","{'4', '19', '1'}","{'19', '4'}","{'19', '4', '1'}"
4353,"{'19', '1'}",{'19'},{'19'},{'19'}
4354,"{'19', '22', '1', '5', '13'}","{'22', '19', '1', '13'}","{'19', '22', '15', '13'}","{'19', '22', '15', '1', '13', '4'}"
4355,{'4'},,{'4'},{'4'}
4356,"{'15', '19'}",{'19'},"{'19', '22', '15', '1', '4'}","{'22', '19', '16', '1'}"
4357,{'1'},{'4'},{'4'},{'14'}
4358,,"{'20', '22', '19'}",,{'22'}
4359,"{'4', '5', '13'}","{'15', '13'}",,"{'19', '16', '22', '15', '1'}"
4360,,{'4'},{'4'},{'4'}
4361,{'1'},"{'19', '16', '1'}","{'19', '16', '1'}","{'19', '1'}"
4362,,,,{'1'}
4364,{'3'},"{'22', '19', '3', '1'}","{'22', '15', '19', '3'}","{'19', '22', '15', '1', '3'}"
4365,,,,"{'22', '19', '4', '16'}"
4366,,,,{'16'}
4368,"{'22', '1'}",{'1'},,
4369,"{'22', '15', '1', '5'}","{'22', '4', '1'}","{'22', '4'}","{'22', '15', '1', '5'}"
4370,"{'19', '16'}","{'19', '4'}","{'4', '19', '13'}","{'19', '4'}"
4371,,{'15'},"{'19', '14'}",{'16'}
4372,{'1'},"{'19', '1'}",{'1'},"{'19', '1'}"
4373,"{'22', '19', '13'}","{'22', '19', '3'}","{'22', '19', '16'}","{'22', '21'}"
4374,{'1'},"{'1', '5'}",,
4375,{'1'},{'4'},"{'22', '19', '1', '5'}","{'22', '19', '1'}"
4376,"{'19', '15'}","{'22', '15', '19', '1'}","{'16', '1', '21'}","{'20', '19', '16'}"
4377,"{'19', '1', '5'}","{'19', '22', '15', '1', '5'}","{'19', '22', '15', '1', '5'}","{'19', '15', '1', '5', '20', '13'}"
4378,"{'19', '4'}",{'19'},,
4379,{'16'},,"{'16', '1'}","{'16', '1'}"
4380,,,{'1'},
4381,{'19'},{'19'},"{'22', '19'}","{'22', '19', '1'}"
4382,{'1'},"{'1', '5'}","{'1', '5'}",{'1'}
4383,,,,"{'1', '5'}"
4384,"{'22', '19'}","{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19'}"
4385,"{'22', '19'}","{'22', '19'}","{'22', '19'}","{'22', '19'}"
4386,"{'19', '1', '5'}",{'22'},"{'22', '19', '1', '5'}","{'22', '19', '4', '1'}"
4387,,{'16'},,"{'21', '22', '1', '13', '4'}"
4388,"{'12', '16'}",{'16'},"{'12', '16'}",{'12'}
4389,"{'22', '19', '1'}","{'22', '19'}","{'22', '19', '1', '13'}","{'22', '19', '1', '5'}"
4390,{'5'},{'1'},"{'19', '1', '5'}","{'19', '5'}"
4391,"{'19', '22', '15', '1', '5', '14'}","{'19', '1', '5', '14', '12'}","{'19', '21', '15', '1', '14', '20', '12', '13'}","{'19', '15', '1', '14'}"
4392,,{'1'},{'15'},"{'15', '19'}"
4393,"{'15', '19', '1'}",{'19'},"{'22', '19', '1', '5'}","{'22', '19'}"
4394,"{'1', '5'}",{'5'},,{'4'}
4395,{'1'},"{'22', '1'}","{'22', '1'}","{'22', '1'}"
4396,{'14'},"{'19', '13'}","{'19', '14'}",{'19'}
4397,{'15'},,"{'22', '4', '2'}","{'22', '19', '1'}"
4399,"{'22', '19', '1'}","{'22', '19', '1'}","{'22', '19', '14'}","{'22', '19', '1', '13'}"
4400,{'19'},{'19'},,"{'19', '16', '5', '14', '4'}"
4401,,,{'22'},
4402,"{'20', '15'}",,,
4403,"{'22', '19', '16'}","{'22', '19', '16', '1'}","{'22', '15', '19', '1'}","{'19', '22', '15', '1'}"
4404,,,{'15'},
4405,{'5'},{'5'},"{'16', '5'}",{'5'}
4406,{'19'},"{'22', '19'}",,"{'19', '22', '1', '14', '13', '4'}"
4407,"{'19', '22', '20', '3', '13'}","{'19', '3'}","{'19', '1'}",{'19'}
4409,{'1'},"{'22', '1'}","{'22', '4', '1'}","{'19', '22', '1', '6', '4'}"
4410,"{'19', '1', '14', '20', '12'}","{'19', '1', '5', '14'}","{'22', '19'}","{'19', '22', '4', '1'}"
4411,"{'22', '19', '1'}",,"{'22', '19', '1'}","{'22', '19', '1', '5'}"
4412,{'4'},,{'4'},
4413,,{'5'},,
4414,"{'19', '22', '4'}","{'19', '22', '1', '5', '4'}","{'19', '22', '4'}","{'22', '15', '6', '5', '4'}"
4415,"{'19', '1', '5'}","{'22', '19', '1'}",{'1'},{'1'}
4416,"{'19', '1', '5'}","{'4', '1', '5'}","{'19', '22', '15', '1', '4'}","{'19', '22', '1', '5', '4'}"
4417,{'1'},"{'4', '1'}",{'1'},
4418,"{'22', '15', '19', '5'}","{'22', '15', '4'}","{'22', '15', '4'}","{'22', '4', '19'}"
4419,{'19'},{'19'},{'19'},{'19'}
4420,"{'19', '14', '13'}","{'19', '1', '13'}","{'12', '19', '1', '13'}","{'19', '1', '5', '12', '13'}"
4421,{'4'},{'4'},{'4'},
4422,"{'19', '22', '15', '1', '14', '13', '4'}","{'19', '22', '15', '1', '5', '14', '12', '13', '4', '7'}","{'15', '1', '5', '20', '13'}","{'22', '19', '4', '1'}"
4423,{'4'},,{'1'},"{'19', '1'}"
4424,,"{'22', '4'}","{'22', '19', '1'}",
4425,"{'15', '3', '1', '6'}",{'4'},"{'4', '3', '6'}","{'1', '5', '6', '3', '4'}"
4426,"{'1', '5', '14', '12', '4'}","{'19', '1', '5', '14', '12', '4'}","{'17', '1', '5', '14', '12', '4'}","{'1', '5', '14', '12', '4'}"
4427,"{'22', '4', '1', '19'}","{'22', '1'}",,{'22'}
